byz,rounds
0.01,9
0.01,9
0.01,9
0.01,12
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,10
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,14
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,11
0.01,9
0.01,9
0.01,10
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,11
0.01,9
0.01,8
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,8
0.01,9
0.01,8
0.01,8
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,8
0.01,9
0.01,8
0.01,9
0.01,9
0.01,10
0.01,11
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,11
0.01,10
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,11
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,11
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,11
0.01,11
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,11
0.01,11
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,13
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,11
0.01,10
0.01,9
0.01,11
0.01,9
0.01,9
0.01,12
0.01,9
0.01,10
0.01,10
0.01,9
0.01,8
0.01,9
0.01,9
0.01,8
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,10
0.01,9
0.01,10
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,12
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.01,9
0.01,10
0.01,9
0.01,9
0.01,10
0.01,11
0.01,9
0.01,10
0.01,8
0.01,9
0.01,9
0.01,9
0.01,9
0.01,11
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,10
0.01,9
0.01,9
0.01,9
0.01,9
0.01,9
0.01,8
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,10
0.02,13
0.02,11
0.02,12
0.02,11
0.02,13
0.02,11
0.02,11
0.02,11
0.02,10
0.02,12
0.02,10
0.02,10
0.02,12
0.02,15
0.02,11
0.02,14
0.02,13
0.02,12
0.02,11
0.02,11
0.02,13
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,12
0.02,12
0.02,12
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,13
0.02,10
0.02,10
0.02,10
0.02,14
0.02,10
0.02,11
0.02,12
0.02,10
0.02,10
0.02,10
0.02,10
0.02,12
0.02,10
0.02,11
0.02,11
0.02,14
0.02,13
0.02,11
0.02,12
0.02,11
0.02,10
0.02,11
0.02,12
0.02,11
0.02,12
0.02,14
0.02,11
0.02,11
0.02,12
0.02,10
0.02,11
0.02,13
0.02,13
0.02,11
0.02,11
0.02,11
0.02,11
0.02,15
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,10
0.02,11
0.02,12
0.02,12
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,12
0.02,13
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,12
0.02,13
0.02,13
0.02,10
0.02,11
0.02,12
0.02,13
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,10
0.02,12
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,10
0.02,10
0.02,11
0.02,11
0.02,11
0.02,12
0.02,13
0.02,11
0.02,11
0.02,13
0.02,11
0.02,11
0.02,12
0.02,11
0.02,12
0.02,11
0.02,10
0.02,10
0.02,10
0.02,13
0.02,10
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,14
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,12
0.02,11
0.02,12
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,11
0.02,14
0.02,11
0.02,11
0.02,12
0.02,10
0.02,10
0.02,11
0.02,13
0.02,11
0.02,11
0.02,10
0.02,10
0.02,13
0.02,11
0.02,12
0.02,10
0.02,10
0.02,11
0.02,15
0.02,10
0.02,12
0.02,11
0.02,11
0.02,11
0.02,10
0.02,10
0.02,11
0.02,11
0.02,14
0.02,15
0.02,10
0.02,10
0.02,10
0.02,12
0.02,10
0.02,10
0.02,15
0.02,11
0.02,11
0.02,11
0.02,10
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,10
0.02,10
0.02,12
0.02,11
0.02,11
0.02,12
0.02,11
0.02,15
0.02,11
0.02,10
0.02,12
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,11
0.02,10
0.02,12
0.02,12
0.02,10
0.02,12
0.02,11
0.02,11
0.02,10
0.02,14
0.02,11
0.02,14
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,13
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,10
0.02,12
0.02,11
0.02,12
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,14
0.02,11
0.02,10
0.02,12
0.02,11
0.02,11
0.02,13
0.02,10
0.02,11
0.02,10
0.02,10
0.02,10
0.02,10
0.02,11
0.02,12
0.02,13
0.02,10
0.02,11
0.02,11
0.02,13
0.02,14
0.02,13
0.02,12
0.02,12
0.02,12
0.02,10
0.02,13
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,13
0.02,12
0.02,10
0.02,12
0.02,11
0.02,10
0.02,14
0.02,11
0.02,10
0.02,12
0.02,12
0.02,11
0.02,10
0.02,10
0.02,10
0.02,12
0.02,11
0.02,12
0.02,12
0.02,13
0.02,13
0.02,11
0.02,11
0.02,11
0.02,10
0.02,13
0.02,10
0.02,12
0.02,12
0.02,12
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,13
0.02,10
0.02,10
0.02,13
0.02,12
0.02,12
0.02,10
0.02,12
0.02,11
0.02,11
0.02,10
0.02,10
0.02,10
0.02,13
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,11
0.02,11
0.02,14
0.02,11
0.02,10
0.02,13
0.02,12
0.02,11
0.02,11
0.02,18
0.02,11
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,13
0.02,12
0.02,11
0.02,10
0.02,10
0.02,11
0.02,10
0.02,12
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,12
0.02,12
0.02,10
0.02,10
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,13
0.02,10
0.02,10
0.02,10
0.02,10
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,9
0.02,11
0.02,13
0.02,13
0.02,10
0.02,10
0.02,10
0.02,11
0.02,12
0.02,11
0.02,11
0.02,10
0.02,10
0.02,11
0.02,10
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,13
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,13
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,10
0.02,10
0.02,11
0.02,12
0.02,11
0.02,10
0.02,11
0.02,11
0.02,12
0.02,12
0.02,12
0.02,10
0.02,10
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,13
0.02,13
0.02,11
0.02,11
0.02,10
0.02,13
0.02,12
0.02,10
0.02,11
0.02,10
0.02,12
0.02,10
0.02,12
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,12
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,11
0.02,14
0.02,14
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,12
0.02,10
0.02,11
0.02,11
0.02,10
0.02,12
0.02,10
0.02,10
0.02,11
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,15
0.02,11
0.02,10
0.02,10
0.02,11
0.02,11
0.02,11
0.02,9
0.02,11
0.02,10
0.02,11
0.02,14
0.02,11
0.02,10
0.02,11
0.02,10
0.02,14
0.02,13
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,15
0.02,10
0.02,10
0.02,11
0.02,11
0.02,10
0.02,15
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,15
0.02,11
0.02,10
0.02,11
0.02,13
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,12
0.02,10
0.02,12
0.02,14
0.02,10
0.02,11
0.02,11
0.02,13
0.02,13
0.02,15
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,13
0.02,11
0.02,10
0.02,13
0.02,11
0.02,11
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,12
0.02,11
0.02,11
0.02,11
0.02,12
0.02,13
0.02,12
0.02,12
0.02,12
0.02,13
0.02,17
0.02,11
0.02,10
0.02,10
0.02,11
0.02,12
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,11
0.02,10
0.02,13
0.02,11
0.02,11
0.02,19
0.02,11
0.02,10
0.02,11
0.02,11
0.02,13
0.02,11
0.02,11
0.02,12
0.02,14
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,12
0.02,10
0.02,12
0.02,13
0.02,10
0.02,11
0.02,14
0.02,12
0.02,11
0.02,12
0.02,11
0.02,10
0.02,10
0.02,11
0.02,11
0.02,13
0.02,11
0.02,12
0.02,10
0.02,10
0.02,10
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,10
0.02,13
0.02,10
0.02,10
0.02,13
0.02,10
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,14
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,13
0.02,11
0.02,11
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,12
0.02,10
0.02,11
0.02,10
0.02,12
0.02,10
0.02,11
0.02,13
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,10
0.02,10
0.02,12
0.02,11
0.02,13
0.02,11
0.02,11
0.02,10
0.02,11
0.02,10
0.02,10
0.02,11
0.02,12
0.02,11
0.02,12
0.02,11
0.02,10
0.02,10
0.02,10
0.02,10
0.02,12
0.02,11
0.02,12
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,11
0.02,10
0.02,11
0.02,12
0.02,11
0.02,11
0.02,15
0.02,11
0.02,12
0.02,10
0.02,12
0.02,13
0.02,10
0.02,10
0.02,12
0.02,10
0.02,11
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,15
0.02,11
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,12
0.02,12
0.02,12
0.02,12
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,10
0.02,11
0.02,11
0.02,11
0.02,13
0.02,11
0.02,11
0.02,11
0.02,12
0.02,12
0.02,10
0.02,13
0.02,11
0.02,12
0.02,13
0.02,12
0.02,10
0.02,12
0.02,11
0.02,13
0.02,10
0.02,10
0.02,10
0.02,10
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,10
0.02,10
0.02,10
0.02,13
0.02,12
0.02,10
0.02,11
0.02,10
0.02,11
0.02,10
0.02,16
0.02,12
0.02,12
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,12
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,13
0.02,12
0.02,10
0.02,10
0.02,12
0.02,10
0.02,11
0.02,11
0.02,12
0.02,10
0.02,14
0.02,10
0.02,11
0.02,10
0.02,11
0.02,11
0.02,10
0.02,10
0.02,12
0.02,11
0.02,11
0.02,14
0.02,10
0.02,11
0.02,10
0.02,10
0.02,12
0.02,11
0.02,12
0.02,11
0.02,13
0.02,10
0.02,11
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.02,12
0.02,11
0.02,15
0.02,13
0.02,11
0.02,10
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,11
0.02,13
0.02,12
0.02,11
0.02,10
0.02,12
0.02,11
0.02,10
0.02,11
0.02,10
0.02,10
0.02,11
0.02,12
0.02,12
0.02,11
0.02,11
0.02,10
0.02,11
0.02,12
0.02,11
0.02,12
0.02,13
0.02,12
0.02,11
0.02,10
0.02,11
0.02,12
0.02,11
0.02,11
0.02,11
0.02,11
0.02,12
0.02,11
0.02,11
0.02,10
0.02,11
0.02,11
0.05,15
0.05,18
0.05,16
0.05,17
0.05,16
0.05,18
0.05,17
0.05,16
0.05,15
0.05,19
0.05,17
0.05,18
0.05,21
0.05,16
0.05,19
0.05,16
0.05,16
0.05,16
0.05,17
0.05,15
0.05,15
0.05,18
0.05,15
0.05,18
0.05,19
0.05,17
0.05,15
0.05,16
0.05,15
0.05,15
0.05,15
0.05,16
0.05,15
0.05,19
0.05,15
0.05,19
0.05,16
0.05,19
0.05,15
0.05,14
0.05,17
0.05,19
0.05,25
0.05,17
0.05,24
0.05,16
0.05,24
0.05,21
0.05,17
0.05,15
0.05,18
0.05,15
0.05,22
0.05,18
0.05,22
0.05,16
0.05,28
0.05,16
0.05,16
0.05,17
0.05,16
0.05,19
0.05,16
0.05,16
0.05,15
0.05,18
0.05,17
0.05,15
0.05,20
0.05,19
0.05,16
0.05,15
0.05,18
0.05,18
0.05,22
0.05,15
0.05,18
0.05,23
0.05,16
0.05,15
0.05,16
0.05,18
0.05,17
0.05,22
0.05,16
0.05,17
0.05,18
0.05,15
0.05,19
0.05,17
0.05,16
0.05,16
0.05,21
0.05,16
0.05,17
0.05,17
0.05,16
0.05,15
0.05,28
0.05,16
0.05,15
0.05,15
0.05,23
0.05,18
0.05,21
0.05,16
0.05,17
0.05,16
0.05,15
0.05,18
0.05,16
0.05,19
0.05,14
0.05,18
0.05,20
0.05,23
0.05,21
0.05,21
0.05,17
0.05,15
0.05,16
0.05,22
0.05,16
0.05,27
0.05,18
0.05,15
0.05,15
0.05,15
0.05,22
0.05,16
0.05,16
0.05,15
0.05,17
0.05,19
0.05,21
0.05,25
0.05,18
0.05,17
0.05,15
0.05,16
0.05,16
0.05,19
0.05,22
0.05,16
0.05,19
0.05,17
0.05,17
0.05,17
0.05,16
0.05,18
0.05,16
0.05,21
0.05,16
0.05,19
0.05,20
0.05,17
0.05,18
0.05,14
0.05,19
0.05,18
0.05,18
0.05,17
0.05,18
0.05,15
0.05,17
0.05,16
0.05,21
0.05,16
0.05,20
0.05,20
0.05,15
0.05,18
0.05,16
0.05,17
0.05,17
0.05,16
0.05,18
0.05,16
0.05,20
0.05,16
0.05,36
0.05,16
0.05,18
0.05,19
0.05,17
0.05,16
0.05,15
0.05,18
0.05,15
0.05,17
0.05,15
0.05,16
0.05,15
0.05,17
0.05,21
0.05,18
0.05,21
0.05,18
0.05,19
0.05,17
0.05,21
0.05,16
0.05,17
0.05,15
0.05,20
0.05,17
0.05,18
0.05,16
0.05,19
0.05,16
0.05,26
0.05,18
0.05,18
0.05,15
0.05,21
0.05,18
0.05,17
0.05,22
0.05,16
0.05,25
0.05,18
0.05,15
0.05,16
0.05,17
0.05,19
0.05,17
0.05,19
0.05,16
0.05,15
0.05,15
0.05,17
0.05,15
0.05,15
0.05,19
0.05,15
0.05,21
0.05,15
0.05,15
0.05,16
0.05,27
0.05,19
0.05,17
0.05,20
0.05,17
0.05,16
0.05,18
0.05,16
0.05,17
0.05,18
0.05,18
0.05,18
0.05,16
0.05,19
0.05,21
0.05,16
0.05,16
0.05,21
0.05,19
0.05,20
0.05,18
0.05,15
0.05,17
0.05,15
0.05,19
0.05,16
0.05,16
0.05,34
0.05,21
0.05,15
0.05,21
0.05,20
0.05,15
0.05,15
0.05,15
0.05,24
0.05,21
0.05,26
0.05,17
0.05,17
0.05,18
0.05,22
0.05,18
0.05,17
0.05,18
0.05,16
0.05,17
0.05,15
0.05,18
0.05,15
0.05,15
0.05,15
0.05,18
0.05,24
0.05,18
0.05,15
0.05,20
0.05,14
0.05,19
0.05,15
0.05,19
0.05,15
0.05,15
0.05,18
0.05,18
0.05,18
0.05,16
0.05,17
0.05,23
0.05,16
0.05,18
0.05,16
0.05,15
0.05,17
0.05,18
0.05,20
0.05,21
0.05,17
0.05,17
0.05,15
0.05,16
0.05,16
0.05,15
0.05,25
0.05,18
0.05,15
0.05,16
0.05,17
0.05,14
0.05,25
0.05,21
