byz,rounds
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,24
0.01,24
0.01,23
0.01,24
0.01,22
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,24
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,25
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,27
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,25
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,23
0.01,27
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,25
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,24
0.01,23
0.01,23
0.01,25
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,22
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,22
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,24
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,24
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.01,23
0.02,23
0.02,26
0.02,23
0.02,27
0.02,24
0.02,23
0.02,23
0.02,25
0.02,23
0.02,23
0.02,24
0.02,25
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,23
0.02,23
0.02,23
0.02,25
0.02,23
0.02,24
0.02,25
0.02,23
0.02,23
0.02,24
0.02,24
0.02,25
0.02,24
0.02,23
0.02,24
0.02,27
0.02,24
0.02,25
0.02,24
0.02,24
0.02,25
0.02,25
0.02,23
0.02,25
0.02,23
0.02,24
0.02,24
0.02,23
0.02,23
0.02,25
0.02,23
0.02,24
0.02,25
0.02,23
0.02,24
0.02,25
0.02,24
0.02,25
0.02,23
0.02,26
0.02,26
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,25
0.02,25
0.02,25
0.02,24
0.02,24
0.02,25
0.02,24
0.02,25
0.02,24
0.02,26
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,26
0.02,27
0.02,24
0.02,25
0.02,26
0.02,28
0.02,24
0.02,25
0.02,30
0.02,23
0.02,24
0.02,26
0.02,24
0.02,25
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,26
0.02,25
0.02,25
0.02,24
0.02,27
0.02,24
0.02,23
0.02,25
0.02,23
0.02,24
0.02,25
0.02,24
0.02,25
0.02,26
0.02,23
0.02,25
0.02,25
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,24
0.02,25
0.02,25
0.02,23
0.02,23
0.02,24
0.02,24
0.02,24
0.02,25
0.02,23
0.02,26
0.02,23
0.02,23
0.02,27
0.02,24
0.02,23
0.02,23
0.02,23
0.02,23
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,26
0.02,24
0.02,26
0.02,24
0.02,25
0.02,24
0.02,23
0.02,23
0.02,23
0.02,25
0.02,25
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,26
0.02,24
0.02,27
0.02,24
0.02,23
0.02,24
0.02,23
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,25
0.02,23
0.02,25
0.02,25
0.02,24
0.02,24
0.02,28
0.02,24
0.02,23
0.02,27
0.02,25
0.02,25
0.02,25
0.02,26
0.02,24
0.02,23
0.02,23
0.02,24
0.02,26
0.02,23
0.02,24
0.02,23
0.02,24
0.02,25
0.02,23
0.02,25
0.02,24
0.02,24
0.02,23
0.02,24
0.02,23
0.02,25
0.02,23
0.02,25
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,26
0.02,24
0.02,23
0.02,25
0.02,24
0.02,24
0.02,28
0.02,27
0.02,25
0.02,23
0.02,24
0.02,23
0.02,26
0.02,23
0.02,25
0.02,27
0.02,26
0.02,24
0.02,23
0.02,24
0.02,28
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,25
0.02,24
0.02,23
0.02,26
0.02,27
0.02,25
0.02,25
0.02,23
0.02,23
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,23
0.02,23
0.02,23
0.02,24
0.02,24
0.02,23
0.02,23
0.02,24
0.02,26
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,25
0.02,23
0.02,23
0.02,25
0.02,26
0.02,24
0.02,23
0.02,23
0.02,25
0.02,26
0.02,24
0.02,23
0.02,26
0.02,23
0.02,24
0.02,26
0.02,26
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,26
0.02,25
0.02,23
0.02,23
0.02,28
0.02,23
0.02,23
0.02,28
0.02,23
0.02,28
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,23
0.02,25
0.02,25
0.02,24
0.02,23
0.02,25
0.02,24
0.02,26
0.02,25
0.02,23
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,27
0.02,27
0.02,24
0.02,25
0.02,25
0.02,25
0.02,23
0.02,25
0.02,25
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,26
0.02,24
0.02,25
0.02,24
0.02,25
0.02,25
0.02,23
0.02,23
0.02,24
0.02,23
0.02,23
0.02,23
0.02,25
0.02,24
0.02,25
0.02,23
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,25
0.02,25
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,27
0.02,24
0.02,25
0.02,24
0.02,23
0.02,23
0.02,24
0.02,24
0.02,23
0.02,24
0.02,26
0.02,25
0.02,26
0.02,25
0.02,27
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,23
0.02,29
0.02,25
0.02,24
0.02,25
0.02,24
0.02,24
0.02,25
0.02,25
0.02,25
0.02,25
0.02,23
0.02,25
0.02,23
0.02,25
0.02,24
0.02,24
0.02,24
0.02,26
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,23
0.02,26
0.02,25
0.02,25
0.02,24
0.02,24
0.02,23
0.02,23
0.02,29
0.02,25
0.02,25
0.02,25
0.02,24
0.02,24
0.02,25
0.02,24
0.02,23
0.02,25
0.02,23
0.02,25
0.02,24
0.02,23
0.02,25
0.02,24
0.02,25
0.02,24
0.02,29
0.02,24
0.02,23
0.02,23
0.02,24
0.02,26
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,23
0.02,23
0.02,23
0.02,25
0.02,23
0.02,24
0.02,25
0.02,25
0.02,24
0.02,25
0.02,27
0.02,28
0.02,24
0.02,26
0.02,27
0.02,25
0.02,24
0.02,23
0.02,24
0.02,23
0.02,26
0.02,23
0.02,25
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,26
0.02,24
0.02,24
0.02,25
0.02,23
0.02,23
0.02,25
0.02,24
0.02,26
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,26
0.02,24
0.02,23
0.02,24
0.02,23
0.02,24
0.02,24
0.02,25
0.02,26
0.02,25
0.02,26
0.02,25
0.02,23
0.02,23
0.02,25
0.02,23
0.02,25
0.02,26
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,23
0.02,23
0.02,25
0.02,24
0.02,24
0.02,23
0.02,24
0.02,23
0.02,25
0.02,29
0.02,25
0.02,23
0.02,24
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,23
0.02,25
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,23
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,23
0.02,23
0.02,27
0.02,23
0.02,23
0.02,23
0.02,23
0.02,24
0.02,26
0.02,24
0.02,23
0.02,23
0.02,26
0.02,26
0.02,25
0.02,26
0.02,26
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,26
0.02,23
0.02,24
0.02,25
0.02,26
0.02,23
0.02,23
0.02,28
0.02,24
0.02,27
0.02,24
0.02,23
0.02,23
0.02,24
0.02,24
0.02,23
0.02,25
0.02,25
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,25
0.02,28
0.02,25
0.02,25
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,23
0.02,23
0.02,23
0.02,25
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,25
0.02,23
0.02,23
0.02,24
0.02,26
0.02,25
0.02,24
0.02,23
0.02,24
0.02,23
0.02,24
0.02,25
0.02,23
0.02,25
0.02,24
0.02,23
0.02,25
0.02,23
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,23
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,23
0.02,24
0.02,23
0.02,24
0.02,24
0.02,23
0.02,26
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,24
0.02,26
0.02,24
0.02,25
0.02,23
0.02,24
0.02,23
0.02,24
0.02,26
0.02,23
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,23
0.02,23
0.02,25
0.02,25
0.02,24
0.02,23
0.02,23
0.02,25
0.02,25
0.02,23
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,24
0.02,23
0.02,23
0.02,23
0.02,24
0.02,24
0.02,23
0.02,25
0.02,25
0.02,24
0.02,26
0.02,24
0.02,23
0.02,27
0.02,24
0.02,24
0.02,23
0.02,23
0.02,25
0.02,26
0.02,24
0.02,24
0.02,25
0.02,23
0.02,23
0.02,27
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,24
0.02,24
0.02,27
0.02,25
0.02,24
0.02,25
0.02,26
0.02,23
0.02,24
0.02,24
0.02,23
0.02,26
0.02,25
0.02,28
0.02,26
0.02,25
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,24
0.02,25
0.02,25
0.02,26
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,23
0.02,23
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,23
0.02,24
0.02,23
0.02,26
0.02,24
0.02,25
0.02,26
0.02,23
0.02,24
0.02,24
0.02,25
0.02,23
0.02,24
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,25
0.02,23
0.02,23
0.02,24
0.02,25
0.02,24
0.02,26
0.02,24
0.02,24
0.02,26
0.02,24
0.02,26
0.02,24
0.02,23
0.02,24
0.02,24
0.02,25
0.02,25
0.02,25
0.02,25
0.02,24
0.02,23
0.02,26
0.02,24
0.02,25
0.02,25
0.02,26
0.02,26
0.02,24
0.02,24
0.02,27
0.02,24
0.02,25
0.02,27
0.02,24
0.02,24
0.02,26
0.02,25
0.02,25
0.02,24
0.02,25
0.02,24
0.02,26
0.02,26
0.02,24
0.02,24
0.02,24
0.02,24
0.02,27
0.02,24
0.02,26
0.02,23
0.02,24
0.02,23
0.02,27
0.02,28
0.02,24
0.02,24
0.02,23
0.02,25
0.02,23
0.02,24
0.02,23
0.02,24
0.02,24
0.02,24
0.02,24
0.02,23
0.02,27
0.02,30
0.02,26
0.02,24
0.02,25
0.02,23
0.02,25
0.02,24
0.02,25
0.02,24
0.02,24
0.02,25
0.02,24
0.02,23
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,23
0.02,24
0.02,25
0.02,23
0.02,25
0.02,24
0.02,26
0.02,24
0.02,25
0.02,25
0.02,24
0.02,23
0.02,23
0.02,23
0.02,23
0.02,23
0.02,25
0.02,24
0.02,23
0.02,26
0.02,24
0.02,24
0.02,25
0.02,24
0.02,25
0.02,24
0.02,23
0.02,24
0.02,26
0.02,24
0.02,24
0.02,24
0.02,24
0.02,24
0.02,25
0.02,25
0.02,24
0.02,25
0.02,23
0.02,27
0.02,24
0.02,26
0.02,24
0.05,23
0.05,23
0.05,24
0.05,29
0.05,25
0.05,23
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,24
0.05,23
0.05,25
0.05,24
0.05,23
0.05,24
0.05,23
0.05,26
0.05,35
0.05,27
0.05,26
0.05,24
0.05,23
0.05,23
0.05,23
0.05,30
0.05,24
0.05,23
0.05,23
0.05,38
0.05,32
0.05,26
0.05,23
0.05,24
0.05,23
0.05,23
0.05,24
0.05,29
0.05,24
0.05,25
0.05,23
0.05,23
0.05,24
0.05,23
0.05,24
0.05,27
0.05,24
0.05,23
0.05,24
0.05,36
0.05,26
0.05,25
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,26
0.05,25
0.05,23
0.05,23
0.05,24
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,25
0.05,23
0.05,24
0.05,23
0.05,23
0.05,33
0.05,23
0.05,23
0.05,23
0.05,27
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,25
0.05,25
0.05,24
0.05,23
0.05,23
0.05,23
0.05,30
0.05,26
0.05,23
0.05,23
0.05,29
0.05,25
0.05,23
0.05,24
0.05,38
0.05,23
0.05,24
0.05,30
0.05,24
0.05,33
0.05,25
0.05,24
0.05,24
0.05,27
0.05,23
0.05,24
0.05,23
0.05,27
0.05,26
0.05,23
0.05,32
0.05,26
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,29
0.05,23
0.05,23
0.05,26
0.05,23
0.05,23
0.05,23
0.05,23
0.05,24
0.05,23
0.05,25
0.05,23
0.05,24
0.05,24
0.05,24
0.05,26
0.05,24
0.05,24
0.05,23
0.05,23
0.05,23
0.05,24
0.05,23
0.05,26
0.05,23
0.05,23
0.05,24
0.05,25
0.05,31
0.05,25
0.05,23
0.05,32
0.05,24
0.05,26
0.05,23
0.05,24
0.05,23
0.05,24
0.05,24
0.05,23
0.05,23
0.05,24
0.05,24
0.05,24
0.05,25
0.05,23
0.05,24
0.05,25
0.05,24
0.05,23
0.05,25
0.05,23
0.05,24
0.05,23
0.05,26
0.05,24
0.05,31
0.05,25
0.05,23
0.05,23
0.05,27
0.05,29
0.05,23
0.05,30
0.05,26
0.05,27
0.05,23
0.05,24
0.05,25
0.05,24
0.05,24
0.05,25
0.05,23
0.05,29
0.05,23
0.05,32
0.05,24
0.05,24
0.05,23
0.05,24
0.05,23
0.05,27
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,24
0.05,25
0.05,28
0.05,27
0.05,23
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,23
0.05,26
0.05,25
0.05,24
0.05,27
0.05,23
0.05,25
0.05,28
0.05,28
0.05,23
0.05,23
0.05,29
0.05,24
0.05,24
0.05,24
0.05,24
0.05,23
0.05,24
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,23
0.05,24
0.05,23
0.05,24
0.05,28
0.05,23
0.05,23
0.05,23
0.05,23
0.05,26
0.05,23
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,25
0.05,27
0.05,24
0.05,29
0.05,23
0.05,24
0.05,30
0.05,23
0.05,30
0.05,24
0.05,24
0.05,24
0.05,24
0.05,40
0.05,23
0.05,23
0.05,26
0.05,24
0.05,23
0.05,24
0.05,27
0.05,24
0.05,33
0.05,23
0.05,24
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,25
0.05,26
0.05,28
0.05,24
0.05,23
0.05,33
0.05,25
0.05,23
0.05,23
0.05,24
0.05,32
0.05,23
0.05,24
0.05,27
0.05,23
0.05,25
0.05,24
0.05,23
0.05,24
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,23
0.05,23
0.05,23
0.05,23
0.05,25
0.05,23
0.05,23
0.05,24
0.05,23
0.05,23
0.05,24
0.05,23
0.05,23
0.05,24
0.05,34
0.05,23
0.05,26
0.05,23
0.05,23
0.05,23
0.05,29
0.05,23
0.05,23
0.05,23
0.05,25
0.05,23
0.05,27
0.05,25
0.05,23
0.05,23
0.05,43
0.05,23
0.05,23
0.05,24
0.05,26
0.05,25
0.05,23
0.05,24
0.05,23
0.05,25
0.05,24
0.05,23
0.05,23
0.05,25
0.05,23
0.05,23
0.05,23
0.05,24
0.05,27
0.05,23
0.05,26
0.05,27
0.05,23
0.05,28
0.05,24
0.05,25
0.05,24
0.05,24
0.05,34
0.05,23
0.05,23
0.05,24
0.05,27
0.05,23
0.05,30
0.05,25
0.05,25
0.05,30
0.05,25
0.05,24
0.05,26
0.05,24
0.05,26
0.05,23
0.05,25
0.05,30
0.05,23
0.05,38
0.05,24
0.05,28
0.05,23
0.05,27
0.05,23
0.05,28
0.05,23
0.05,23
0.05,28
0.05,26
0.05,23
0.05,25
0.05,26
0.05,25
0.05,24
0.05,23
0.05,23
0.05,24
0.05,24
0.05,24
0.05,24
0.05,24
0.05,29
0.05,25
0.05,26
0.05,23
0.05,23
0.05,23
0.05,27
0.05,23
0.05,23
0.05,25
0.05,23
0.05,23
0.05,23
0.05,25
0.05,23
0.05,23
0.05,24
0.05,23
0.05,23
0.05,23
0.05,25
0.05,26
0.05,27
0.05,24
0.05,26
0.05,27
0.05,26
0.05,23
0.05,23
0.05,29
0.05,24
0.05,24
0.05,27
0.05,31
0.05,31
0.05,25
0.05,28
0.05,23
0.05,28
0.05,24
0.05,23
0.05,25
0.05,26
0.05,23
0.05,30
0.05,23
0.05,23
0.05,23
0.05,25
0.05,25
0.05,25
0.05,23
0.05,23
0.05,28
0.05,24
0.05,23
0.05,23
0.05,24
0.05,23
0.05,24
0.05,24
0.05,24
0.05,25
0.05,23
0.05,24
0.05,26
0.05,23
0.05,29
0.05,23
0.05,24
0.05,23
0.05,24
0.05,23
0.05,23
